species,age,year,area,depth_bin,temperature,std_err,samp_size
darkblotched rockfish,13,1977,ECV,184-550m,-9,-9,3
darkblotched rockfish,13,1980,ECV,184-550m,7.21428571428571,0.307391925590715,7
darkblotched rockfish,13,1983,ECV,184-550m,7.2,0.34928498393146,5
darkblotched rockfish,13,1984,ECV,184-550m,-9,-9,3
darkblotched rockfish,13,1986,ECV,184-550m,6.75,0.117615191762516,6
darkblotched rockfish,13,1988,ECV,184-550m,-9,-9,0
darkblotched rockfish,13,1989,ECV,184-550m,6.91818181818182,0.154224265169078,11
darkblotched rockfish,13,1990,ECV,184-550m,-9,-9,4
darkblotched rockfish,13,1991,ECV,184-550m,-9,-9,0
darkblotched rockfish,13,1992,ECV,184-550m,7.35357142857143,0.132285779994727,28
darkblotched rockfish,13,1993,ECV,184-550m,-9,-9,3
darkblotched rockfish,13,1995,ECV,184-550m,6.56865671641791,0.071937990132825,67
darkblotched rockfish,13,1996,ECV,184-550m,6.39705882352941,0.135531257724109,34
darkblotched rockfish,13,1997,ECV,184-550m,-9,-9,0
darkblotched rockfish,13,1998,ECV,184-550m,6.21145833333333,0.10453394680369,96
darkblotched rockfish,13,1999,ECV,184-550m,5.13676470588235,0.117646372912838,68
darkblotched rockfish,13,2000,ECV,184-550m,6.43359636363636,0.073743893349783,110
darkblotched rockfish,13,2001,ECV,184-550m,6.36593004694836,0.046364541044916,213
darkblotched rockfish,13,2002,ECV,184-550m,6.3558564516129,0.091339969536962,62
darkblotched rockfish,13,2003,ECV,184-550m,6.46897386363636,0.081805941038989,88
darkblotched rockfish,13,2004,ECV,184-550m,6.40470196078431,0.055270113791821,153
darkblotched rockfish,13,2005,ECV,184-550m,6.26715617977528,0.080527542109452,89
darkblotched rockfish,13,2006,ECV,184-550m,6.48699545454545,0.073320503566408,88
darkblotched rockfish,13,2007,ECV,184-550m,6.12253304347826,0.062300465092628,115
darkblotched rockfish,13,2008,ECV,184-550m,6.2287476635514,0.067589755491041,107
darkblotched rockfish,13,2009,ECV,184-550m,6.31563275862069,0.067899183000517,116
darkblotched rockfish,13,2010,ECV,184-550m,6.01873106796117,0.065289465885867,103
darkblotched rockfish,13,2011,ECV,184-550m,6.26028547008547,0.056557063404691,117
darkblotched rockfish,13,2012,ECV,184-550m,6.14606833333333,0.060125878435826,120
darkblotched rockfish,13,2013,ECV,184-550m,6.03745058823529,0.070035145031346,85
darkblotched rockfish,13,2014,ECV,184-550m,6.5127887755102,0.095311695985939,98
darkblotched rockfish,13,2015,ECV,184-550m,6.32556,0.087545957258592,100
darkblotched rockfish,13,2016,ECV,184-550m,6.0681387755102,0.069980003976259,98
darkblotched rockfish,13,2017,ECV,184-550m,6.42923195876289,0.071931631350904,97
darkblotched rockfish,13,2018,ECV,184-550m,6.34847096774194,0.083784090681269,93
darkblotched rockfish,14,1977,ECV,184-550m,-9,-9,3
darkblotched rockfish,14,1980,ECV,184-550m,7.21428571428571,0.307391925590715,7
darkblotched rockfish,14,1983,ECV,184-550m,7.2,0.34928498393146,5
darkblotched rockfish,14,1984,ECV,184-550m,-9,-9,3
darkblotched rockfish,14,1986,ECV,184-550m,6.75,0.117615191762516,6
darkblotched rockfish,14,1988,ECV,184-550m,-9,-9,0
darkblotched rockfish,14,1989,ECV,184-550m,6.91818181818182,0.154224265169078,11
darkblotched rockfish,14,1990,ECV,184-550m,-9,-9,4
darkblotched rockfish,14,1991,ECV,184-550m,-9,-9,0
darkblotched rockfish,14,1992,ECV,184-550m,7.35357142857143,0.132285779994727,28
darkblotched rockfish,14,1993,ECV,184-550m,-9,-9,3
darkblotched rockfish,14,1995,ECV,184-550m,6.56865671641791,0.071937990132825,67
darkblotched rockfish,14,1996,ECV,184-550m,6.39705882352941,0.135531257724109,34
darkblotched rockfish,14,1997,ECV,184-550m,-9,-9,0
darkblotched rockfish,14,1998,ECV,184-550m,6.21145833333333,0.10453394680369,96
darkblotched rockfish,14,1999,ECV,184-550m,5.13676470588235,0.117646372912838,68
darkblotched rockfish,14,2000,ECV,184-550m,6.43359636363636,0.073743893349783,110
darkblotched rockfish,14,2001,ECV,184-550m,6.36593004694836,0.046364541044916,213
darkblotched rockfish,14,2002,ECV,184-550m,6.3558564516129,0.091339969536962,62
darkblotched rockfish,14,2003,ECV,184-550m,6.46897386363636,0.081805941038989,88
darkblotched rockfish,14,2004,ECV,184-550m,6.40470196078431,0.055270113791821,153
darkblotched rockfish,14,2005,ECV,184-550m,6.26715617977528,0.080527542109452,89
darkblotched rockfish,14,2006,ECV,184-550m,6.48699545454545,0.073320503566408,88
darkblotched rockfish,14,2007,ECV,184-550m,6.12253304347826,0.062300465092628,115
darkblotched rockfish,14,2008,ECV,184-550m,6.2287476635514,0.067589755491041,107
darkblotched rockfish,14,2009,ECV,184-550m,6.31563275862069,0.067899183000517,116
darkblotched rockfish,14,2010,ECV,184-550m,6.01873106796117,0.065289465885867,103
darkblotched rockfish,14,2011,ECV,184-550m,6.26028547008547,0.056557063404691,117
darkblotched rockfish,14,2012,ECV,184-550m,6.14606833333333,0.060125878435826,120
darkblotched rockfish,14,2013,ECV,184-550m,6.03745058823529,0.070035145031346,85
darkblotched rockfish,14,2014,ECV,184-550m,6.5127887755102,0.095311695985939,98
darkblotched rockfish,14,2015,ECV,184-550m,6.32556,0.087545957258592,100
darkblotched rockfish,14,2016,ECV,184-550m,6.0681387755102,0.069980003976259,98
darkblotched rockfish,14,2017,ECV,184-550m,6.42923195876289,0.071931631350904,97
darkblotched rockfish,14,2018,ECV,184-550m,6.34847096774194,0.083784090681269,93
darkblotched rockfish,15,1977,ECV,184-550m,-9,-9,3
darkblotched rockfish,15,1980,ECV,184-550m,7.21428571428571,0.307391925590715,7
darkblotched rockfish,15,1983,ECV,184-550m,7.2,0.34928498393146,5
darkblotched rockfish,15,1984,ECV,184-550m,-9,-9,3
darkblotched rockfish,15,1986,ECV,184-550m,6.75,0.117615191762516,6
darkblotched rockfish,15,1988,ECV,184-550m,-9,-9,0
darkblotched rockfish,15,1989,ECV,184-550m,6.91818181818182,0.154224265169078,11
darkblotched rockfish,15,1990,ECV,184-550m,-9,-9,4
darkblotched rockfish,15,1991,ECV,184-550m,-9,-9,0
darkblotched rockfish,15,1992,ECV,184-550m,7.35357142857143,0.132285779994727,28
darkblotched rockfish,15,1993,ECV,184-550m,-9,-9,3
darkblotched rockfish,15,1995,ECV,184-550m,6.56865671641791,0.071937990132825,67
darkblotched rockfish,15,1996,ECV,184-550m,6.39705882352941,0.135531257724109,34
darkblotched rockfish,15,1997,ECV,184-550m,-9,-9,0
darkblotched rockfish,15,1998,ECV,184-550m,6.21145833333333,0.10453394680369,96
darkblotched rockfish,15,1999,ECV,184-550m,5.13676470588235,0.117646372912838,68
darkblotched rockfish,15,2000,ECV,184-550m,6.43359636363636,0.073743893349783,110
darkblotched rockfish,15,2001,ECV,184-550m,6.36593004694836,0.046364541044916,213
darkblotched rockfish,15,2002,ECV,184-550m,6.3558564516129,0.091339969536962,62
darkblotched rockfish,15,2003,ECV,184-550m,6.46897386363636,0.081805941038989,88
darkblotched rockfish,15,2004,ECV,184-550m,6.40470196078431,0.055270113791821,153
darkblotched rockfish,15,2005,ECV,184-550m,6.26715617977528,0.080527542109452,89
darkblotched rockfish,15,2006,ECV,184-550m,6.48699545454545,0.073320503566408,88
darkblotched rockfish,15,2007,ECV,184-550m,6.12253304347826,0.062300465092628,115
darkblotched rockfish,15,2008,ECV,184-550m,6.2287476635514,0.067589755491041,107
darkblotched rockfish,15,2009,ECV,184-550m,6.31563275862069,0.067899183000517,116
darkblotched rockfish,15,2010,ECV,184-550m,6.01873106796117,0.065289465885867,103
darkblotched rockfish,15,2011,ECV,184-550m,6.26028547008547,0.056557063404691,117
darkblotched rockfish,15,2012,ECV,184-550m,6.14606833333333,0.060125878435826,120
darkblotched rockfish,15,2013,ECV,184-550m,6.03745058823529,0.070035145031346,85
darkblotched rockfish,15,2014,ECV,184-550m,6.5127887755102,0.095311695985939,98
darkblotched rockfish,15,2015,ECV,184-550m,6.32556,0.087545957258592,100
darkblotched rockfish,15,2016,ECV,184-550m,6.0681387755102,0.069980003976259,98
darkblotched rockfish,15,2017,ECV,184-550m,6.42923195876289,0.071931631350904,97
darkblotched rockfish,15,2018,ECV,184-550m,6.34847096774194,0.083784090681269,93
Pacific hake,0,1977,Monterey,<=183m,9.21428571428571,0.272323567817214,14
Pacific hake,0,1980,Monterey,<=183m,-9,-9,1
Pacific hake,0,1983,Monterey,<=183m,9.8,0.248997991959775,5
Pacific hake,0,1984,Monterey,<=183m,-9,-9,0
Pacific hake,0,1986,Monterey,<=183m,-9,-9,0
Pacific hake,0,1988,Monterey,<=183m,-9,-9,0
Pacific hake,0,1989,Monterey,<=183m,-9,-9,0
Pacific hake,0,1990,Monterey,<=183m,-9,-9,0
Pacific hake,0,1991,Monterey,<=183m,-9,-9,0
Pacific hake,0,1992,Monterey,<=183m,9.046875,0.048772094868923,32
Pacific hake,0,1993,Monterey,<=183m,-9,-9,0
Pacific hake,0,1995,Monterey,<=183m,8.29375,0.046432725354764,32
Pacific hake,0,1996,Monterey,<=183m,-9,-9,0
Pacific hake,0,1997,Monterey,<=183m,-9,-9,0
Pacific hake,0,1998,Monterey,<=183m,9.14871794871795,0.089297135107185,39
Pacific hake,0,1999,Monterey,<=183m,-9,-9,0
Pacific hake,0,2000,Monterey,<=183m,-9,-9,0
Pacific hake,0,2001,Monterey,<=183m,8.21153846153846,0.056390542283957,52
Pacific hake,0,2002,Monterey,<=183m,-9,-9,0
Pacific hake,0,2003,Monterey,<=183m,9.13247906976744,0.080337060878454,43
Pacific hake,0,2004,Monterey,<=183m,8.77489142857143,0.066377157768839,105
Pacific hake,0,2005,Monterey,<=183m,9.14929,0.06209222073978,70
Pacific hake,0,2006,Monterey,<=183m,9.07644262295082,0.089714687725952,61
Pacific hake,0,2007,Monterey,<=183m,8.94048965517241,0.090254380896219,58
Pacific hake,0,2008,Monterey,<=183m,9.20365571428571,0.128022223640677,70
Pacific hake,0,2009,Monterey,<=183m,9.29720338983051,0.056391332580609,59
Pacific hake,0,2010,Monterey,<=183m,8.73092794117647,0.087142896503885,68
Pacific hake,0,2011,Monterey,<=183m,9.02493698630137,0.077869757263632,73
Pacific hake,0,2012,Monterey,<=183m,9.23027083333333,0.086752050244282,72
Pacific hake,0,2013,Monterey,<=183m,8.53709272727273,0.100682983287146,55
Pacific hake,0,2014,Monterey,<=183m,9.51737619047619,0.128684363127138,63
Pacific hake,0,2015,Monterey,<=183m,9.89090149253731,0.146431754997055,67
Pacific hake,0,2016,Monterey,<=183m,9.04906166666667,0.096578212737963,60
Pacific hake,0,2017,Monterey,<=183m,9.05836470588235,0.104964732034931,51
Pacific hake,0,2018,Monterey,<=183m,9.06003064516129,0.082792506775389,62
Pacific hake,1,1977,Monterey,<=183m,9.21428571428571,0.272323567817214,14
Pacific hake,1,1980,Monterey,<=183m,-9,-9,1
Pacific hake,1,1983,Monterey,<=183m,9.8,0.248997991959775,5
Pacific hake,1,1984,Monterey,<=183m,-9,-9,0
Pacific hake,1,1986,Monterey,<=183m,-9,-9,0
Pacific hake,1,1988,Monterey,<=183m,-9,-9,0
Pacific hake,1,1989,Monterey,<=183m,-9,-9,0
Pacific hake,1,1990,Monterey,<=183m,-9,-9,0
Pacific hake,1,1991,Monterey,<=183m,-9,-9,0
Pacific hake,1,1992,Monterey,<=183m,9.046875,0.048772094868923,32
Pacific hake,1,1993,Monterey,<=183m,-9,-9,0
Pacific hake,1,1995,Monterey,<=183m,8.29375,0.046432725354764,32
Pacific hake,1,1996,Monterey,<=183m,-9,-9,0
Pacific hake,1,1997,Monterey,<=183m,-9,-9,0
Pacific hake,1,1998,Monterey,<=183m,9.14871794871795,0.089297135107185,39
Pacific hake,1,1999,Monterey,<=183m,-9,-9,0
Pacific hake,1,2000,Monterey,<=183m,-9,-9,0
Pacific hake,1,2001,Monterey,<=183m,8.21153846153846,0.056390542283957,52
Pacific hake,1,2002,Monterey,<=183m,-9,-9,0
Pacific hake,1,2003,Monterey,<=183m,9.13247906976744,0.080337060878454,43
Pacific hake,1,2004,Monterey,<=183m,8.77489142857143,0.066377157768839,105
Pacific hake,1,2005,Monterey,<=183m,9.14929,0.06209222073978,70
Pacific hake,1,2006,Monterey,<=183m,9.07644262295082,0.089714687725952,61
Pacific hake,1,2007,Monterey,<=183m,8.94048965517241,0.090254380896219,58
Pacific hake,1,2008,Monterey,<=183m,9.20365571428571,0.128022223640677,70
Pacific hake,1,2009,Monterey,<=183m,9.29720338983051,0.056391332580609,59
Pacific hake,1,2010,Monterey,<=183m,8.73092794117647,0.087142896503885,68
Pacific hake,1,2011,Monterey,<=183m,9.02493698630137,0.077869757263632,73
Pacific hake,1,2012,Monterey,<=183m,9.23027083333333,0.086752050244282,72
Pacific hake,1,2013,Monterey,<=183m,8.53709272727273,0.100682983287146,55
Pacific hake,1,2014,Monterey,<=183m,9.51737619047619,0.128684363127138,63
Pacific hake,1,2015,Monterey,<=183m,9.89090149253731,0.146431754997055,67
Pacific hake,1,2016,Monterey,<=183m,9.04906166666667,0.096578212737963,60
Pacific hake,1,2017,Monterey,<=183m,9.05836470588235,0.104964732034931,51
Pacific hake,1,2018,Monterey,<=183m,9.06003064516129,0.082792506775389,62
Pacific hake,2,1977,Monterey,184-550m,8.42,0.199570968401147,15
Pacific hake,2,1980,Monterey,184-550m,7.74,0.334065861769801,5
Pacific hake,2,1983,Monterey,184-550m,-9,-9,1
Pacific hake,2,1984,Monterey,184-550m,-9,-9,0
Pacific hake,2,1986,Monterey,184-550m,-9,-9,2
Pacific hake,2,1988,Monterey,184-550m,-9,-9,0
Pacific hake,2,1989,Monterey,184-550m,8.04,0.295972971738975,5
Pacific hake,2,1990,Monterey,184-550m,-9,-9,0
Pacific hake,2,1991,Monterey,184-550m,-9,-9,0
Pacific hake,2,1992,Monterey,184-550m,7.90833333333333,0.104778506161977,12
Pacific hake,2,1993,Monterey,184-550m,-9,-9,0
Pacific hake,2,1995,Monterey,184-550m,7.4,0.147878774231233,14
Pacific hake,2,1996,Monterey,184-550m,-9,-9,0
Pacific hake,2,1997,Monterey,184-550m,7.6,0.487852436706019,6
Pacific hake,2,1998,Monterey,184-550m,6.59811320754717,0.166246240636211,53
Pacific hake,2,1999,Monterey,184-550m,6.33541666666667,0.172499603847148,48
Pacific hake,2,2000,Monterey,184-550m,7.14303015873016,0.126358032324819,63
Pacific hake,2,2001,Monterey,184-550m,7.17230568181818,0.100018189246461,88
Pacific hake,2,2002,Monterey,184-550m,6.888696,0.128502359224273,50
Pacific hake,2,2003,Monterey,184-550m,7.22827666666667,0.183926382679576,30
Pacific hake,2,2004,Monterey,184-550m,7.16995555555556,0.107407219242468,54
Pacific hake,2,2005,Monterey,184-550m,7.46098125,0.314111501198055,16
Pacific hake,2,2006,Monterey,184-550m,7.271221875,0.160594157873292,32
Pacific hake,2,2007,Monterey,184-550m,6.81488888888889,0.222760948087267,18
Pacific hake,2,2008,Monterey,184-550m,7.162171875,0.172798822300953,32
Pacific hake,2,2009,Monterey,184-550m,7.16324285714286,0.166648078521266,28
Pacific hake,2,2010,Monterey,184-550m,6.96151481481481,0.187650433912858,27
Pacific hake,2,2011,Monterey,184-550m,7.344075,0.165874403032902,24
Pacific hake,2,2012,Monterey,184-550m,7.23345333333333,0.183767032472516,30
Pacific hake,2,2013,Monterey,184-550m,6.98837083333333,0.17469288563855,24
Pacific hake,2,2014,Monterey,184-550m,7.51906470588235,0.145161413316027,34
Pacific hake,2,2015,Monterey,184-550m,7.37243846153846,0.210181501131169,26
Pacific hake,2,2016,Monterey,184-550m,7.226921875,0.178429597050253,32
Pacific hake,2,2017,Monterey,184-550m,7.26449259259259,0.144063816969123,27
Pacific hake,2,2018,Monterey,184-550m,7.00642580645161,0.178425392857941,31
Pacific hake,3,1977,ECV,184-550m,-9,-9,3
Pacific hake,3,1980,ECV,184-550m,7.21428571428571,0.307391925590715,7
Pacific hake,3,1983,ECV,184-550m,7.2,0.34928498393146,5
Pacific hake,3,1984,ECV,184-550m,-9,-9,3
Pacific hake,3,1986,ECV,184-550m,6.75,0.117615191762516,6
Pacific hake,3,1988,ECV,184-550m,-9,-9,0
Pacific hake,3,1989,ECV,184-550m,6.91818181818182,0.154224265169078,11
Pacific hake,3,1990,ECV,184-550m,-9,-9,4
Pacific hake,3,1991,ECV,184-550m,-9,-9,0
Pacific hake,3,1992,ECV,184-550m,7.35357142857143,0.132285779994727,28
Pacific hake,3,1993,ECV,184-550m,-9,-9,3
Pacific hake,3,1995,ECV,184-550m,6.56865671641791,0.071937990132825,67
Pacific hake,3,1996,ECV,184-550m,6.39705882352941,0.135531257724109,34
Pacific hake,3,1997,ECV,184-550m,-9,-9,0
Pacific hake,3,1998,ECV,184-550m,6.21145833333333,0.10453394680369,96
Pacific hake,3,1999,ECV,184-550m,5.13676470588235,0.117646372912838,68
Pacific hake,3,2000,ECV,184-550m,6.43359636363636,0.073743893349783,110
Pacific hake,3,2001,ECV,184-550m,6.36593004694836,0.046364541044916,213
Pacific hake,3,2002,ECV,184-550m,6.3558564516129,0.091339969536962,62
Pacific hake,3,2003,ECV,184-550m,6.46897386363636,0.081805941038989,88
Pacific hake,3,2004,ECV,184-550m,6.40470196078431,0.055270113791821,153
Pacific hake,3,2005,ECV,184-550m,6.26715617977528,0.080527542109452,89
Pacific hake,3,2006,ECV,184-550m,6.48699545454545,0.073320503566408,88
Pacific hake,3,2007,ECV,184-550m,6.12253304347826,0.062300465092628,115
Pacific hake,3,2008,ECV,184-550m,6.2287476635514,0.067589755491041,107
Pacific hake,3,2009,ECV,184-550m,6.31563275862069,0.067899183000517,116
Pacific hake,3,2010,ECV,184-550m,6.01873106796117,0.065289465885867,103
Pacific hake,3,2011,ECV,184-550m,6.26028547008547,0.056557063404691,117
Pacific hake,3,2012,ECV,184-550m,6.14606833333333,0.060125878435826,120
Pacific hake,3,2013,ECV,184-550m,6.03745058823529,0.070035145031346,85
Pacific hake,3,2014,ECV,184-550m,6.5127887755102,0.095311695985939,98
Pacific hake,3,2015,ECV,184-550m,6.32556,0.087545957258592,100
Pacific hake,3,2016,ECV,184-550m,6.0681387755102,0.069980003976259,98
Pacific hake,3,2017,ECV,184-550m,6.42923195876289,0.071931631350904,97
Pacific hake,3,2018,ECV,184-550m,6.34847096774194,0.083784090681269,93
Pacific hake,4,1977,ECV,184-550m,-9,-9,3
Pacific hake,4,1980,ECV,184-550m,7.21428571428571,0.307391925590715,7
Pacific hake,4,1983,ECV,184-550m,7.2,0.34928498393146,5
Pacific hake,4,1984,ECV,184-550m,-9,-9,3
Pacific hake,4,1986,ECV,184-550m,6.75,0.117615191762516,6
Pacific hake,4,1988,ECV,184-550m,-9,-9,0
Pacific hake,4,1989,ECV,184-550m,6.91818181818182,0.154224265169078,11
Pacific hake,4,1990,ECV,184-550m,-9,-9,4
Pacific hake,4,1991,ECV,184-550m,-9,-9,0
Pacific hake,4,1992,ECV,184-550m,7.35357142857143,0.132285779994727,28
Pacific hake,4,1993,ECV,184-550m,-9,-9,3
Pacific hake,4,1995,ECV,184-550m,6.56865671641791,0.071937990132825,67
Pacific hake,4,1996,ECV,184-550m,6.39705882352941,0.135531257724109,34
Pacific hake,4,1997,ECV,184-550m,-9,-9,0
Pacific hake,4,1998,ECV,184-550m,6.21145833333333,0.10453394680369,96
Pacific hake,4,1999,ECV,184-550m,5.13676470588235,0.117646372912838,68
Pacific hake,4,2000,ECV,184-550m,6.43359636363636,0.073743893349783,110
Pacific hake,4,2001,ECV,184-550m,6.36593004694836,0.046364541044916,213
Pacific hake,4,2002,ECV,184-550m,6.3558564516129,0.091339969536962,62
Pacific hake,4,2003,ECV,184-550m,6.46897386363636,0.081805941038989,88
Pacific hake,4,2004,ECV,184-550m,6.40470196078431,0.055270113791821,153
Pacific hake,4,2005,ECV,184-550m,6.26715617977528,0.080527542109452,89
Pacific hake,4,2006,ECV,184-550m,6.48699545454545,0.073320503566408,88
Pacific hake,4,2007,ECV,184-550m,6.12253304347826,0.062300465092628,115
Pacific hake,4,2008,ECV,184-550m,6.2287476635514,0.067589755491041,107
Pacific hake,4,2009,ECV,184-550m,6.31563275862069,0.067899183000517,116
Pacific hake,4,2010,ECV,184-550m,6.01873106796117,0.065289465885867,103
Pacific hake,4,2011,ECV,184-550m,6.26028547008547,0.056557063404691,117
Pacific hake,4,2012,ECV,184-550m,6.14606833333333,0.060125878435826,120
Pacific hake,4,2013,ECV,184-550m,6.03745058823529,0.070035145031346,85
Pacific hake,4,2014,ECV,184-550m,6.5127887755102,0.095311695985939,98
Pacific hake,4,2015,ECV,184-550m,6.32556,0.087545957258592,100
Pacific hake,4,2016,ECV,184-550m,6.0681387755102,0.069980003976259,98
Pacific hake,4,2017,ECV,184-550m,6.42923195876289,0.071931631350904,97
Pacific hake,4,2018,ECV,184-550m,6.34847096774194,0.083784090681269,93
Pacific hake,5,1977,ECV,184-550m,-9,-9,3
Pacific hake,5,1980,ECV,184-550m,7.21428571428571,0.307391925590715,7
Pacific hake,5,1983,ECV,184-550m,7.2,0.34928498393146,5
Pacific hake,5,1984,ECV,184-550m,-9,-9,3
Pacific hake,5,1986,ECV,184-550m,6.75,0.117615191762516,6
Pacific hake,5,1988,ECV,184-550m,-9,-9,0
Pacific hake,5,1989,ECV,184-550m,6.91818181818182,0.154224265169078,11
Pacific hake,5,1990,ECV,184-550m,-9,-9,4
Pacific hake,5,1991,ECV,184-550m,-9,-9,0
Pacific hake,5,1992,ECV,184-550m,7.35357142857143,0.132285779994727,28
Pacific hake,5,1993,ECV,184-550m,-9,-9,3
Pacific hake,5,1995,ECV,184-550m,6.56865671641791,0.071937990132825,67
Pacific hake,5,1996,ECV,184-550m,6.39705882352941,0.135531257724109,34
Pacific hake,5,1997,ECV,184-550m,-9,-9,0
Pacific hake,5,1998,ECV,184-550m,6.21145833333333,0.10453394680369,96
Pacific hake,5,1999,ECV,184-550m,5.13676470588235,0.117646372912838,68
Pacific hake,5,2000,ECV,184-550m,6.43359636363636,0.073743893349783,110
Pacific hake,5,2001,ECV,184-550m,6.36593004694836,0.046364541044916,213
Pacific hake,5,2002,ECV,184-550m,6.3558564516129,0.091339969536962,62
Pacific hake,5,2003,ECV,184-550m,6.46897386363636,0.081805941038989,88
Pacific hake,5,2004,ECV,184-550m,6.40470196078431,0.055270113791821,153
Pacific hake,5,2005,ECV,184-550m,6.26715617977528,0.080527542109452,89
Pacific hake,5,2006,ECV,184-550m,6.48699545454545,0.073320503566408,88
Pacific hake,5,2007,ECV,184-550m,6.12253304347826,0.062300465092628,115
Pacific hake,5,2008,ECV,184-550m,6.2287476635514,0.067589755491041,107
Pacific hake,5,2009,ECV,184-550m,6.31563275862069,0.067899183000517,116
Pacific hake,5,2010,ECV,184-550m,6.01873106796117,0.065289465885867,103
Pacific hake,5,2011,ECV,184-550m,6.26028547008547,0.056557063404691,117
Pacific hake,5,2012,ECV,184-550m,6.14606833333333,0.060125878435826,120
Pacific hake,5,2013,ECV,184-550m,6.03745058823529,0.070035145031346,85
Pacific hake,5,2014,ECV,184-550m,6.5127887755102,0.095311695985939,98
Pacific hake,5,2015,ECV,184-550m,6.32556,0.087545957258592,100
Pacific hake,5,2016,ECV,184-550m,6.0681387755102,0.069980003976259,98
Pacific hake,5,2017,ECV,184-550m,6.42923195876289,0.071931631350904,97
Pacific hake,5,2018,ECV,184-550m,6.34847096774194,0.083784090681269,93
Pacific hake,6,1977,ECV,<=183m,-9,-9,4
Pacific hake,6,1980,ECV,<=183m,-9,-9,4
Pacific hake,6,1983,ECV,<=183m,9,0.276385399196283,9
Pacific hake,6,1984,ECV,<=183m,-9,-9,2
Pacific hake,6,1986,ECV,<=183m,7.24375,0.128766180213077,16
Pacific hake,6,1988,ECV,<=183m,-9,-9,0
Pacific hake,6,1989,ECV,<=183m,-9,-9,1
Pacific hake,6,1990,ECV,<=183m,-9,-9,0
Pacific hake,6,1991,ECV,<=183m,-9,-9,0
Pacific hake,6,1992,ECV,<=183m,7.72857142857143,0.092131884831311,28
Pacific hake,6,1993,ECV,<=183m,-9,-9,0
Pacific hake,6,1995,ECV,<=183m,7.28333333333333,0.031198108082666,114
Pacific hake,6,1996,ECV,<=183m,-9,-9,1
Pacific hake,6,1997,ECV,<=183m,-9,-9,0
Pacific hake,6,1998,ECV,<=183m,7.64511278195489,0.039339299725128,133
Pacific hake,6,1999,ECV,<=183m,-9,-9,0
Pacific hake,6,2000,ECV,<=183m,-9,-9,0
Pacific hake,6,2001,ECV,<=183m,7.06717557251908,0.033567361536623,131
Pacific hake,6,2002,ECV,<=183m,-9,-9,0
Pacific hake,6,2003,ECV,<=183m,7.26591925925926,0.052609247532367,135
Pacific hake,6,2004,ECV,<=183m,7.52690603448276,0.029384664208765,232
Pacific hake,6,2005,ECV,<=183m,7.60085777777778,0.046240750728177,180
Pacific hake,6,2006,ECV,<=183m,7.577388125,0.036694994360831,160
Pacific hake,6,2007,ECV,<=183m,7.2286064516129,0.040124481664395,186
Pacific hake,6,2008,ECV,<=183m,7.37326516129032,0.064293818760332,155
Pacific hake,6,2009,ECV,<=183m,7.43708333333333,0.061522975573645,156
Pacific hake,6,2010,ECV,<=183m,7.33969830508475,0.046066109733959,177
Pacific hake,6,2011,ECV,<=183m,7.414305625,0.037214062623625,160
Pacific hake,6,2012,ECV,<=183m,7.36671610738255,0.050297950970378,149
Pacific hake,6,2013,ECV,<=183m,7.28873274336283,0.057346060211217,113
Pacific hake,6,2014,ECV,<=183m,7.72704268292683,0.072266144667929,164
Pacific hake,6,2015,ECV,<=183m,7.84908846153846,0.068227262845114,156
Pacific hake,6,2016,ECV,<=183m,7.4868896969697,0.0391472118211,165
Pacific hake,6,2017,ECV,<=183m,7.71668536585366,0.05850344544569,164
Pacific hake,6,2018,ECV,<=183m,7.71284836601307,0.044827630603437,153
Pacific hake,7,1977,ECV,<=183m,-9,-9,4
Pacific hake,7,1980,ECV,<=183m,-9,-9,4
Pacific hake,7,1983,ECV,<=183m,9,0.276385399196283,9
Pacific hake,7,1984,ECV,<=183m,-9,-9,2
Pacific hake,7,1986,ECV,<=183m,7.24375,0.128766180213077,16
Pacific hake,7,1988,ECV,<=183m,-9,-9,0
Pacific hake,7,1989,ECV,<=183m,-9,-9,1
Pacific hake,7,1990,ECV,<=183m,-9,-9,0
Pacific hake,7,1991,ECV,<=183m,-9,-9,0
Pacific hake,7,1992,ECV,<=183m,7.72857142857143,0.092131884831311,28
Pacific hake,7,1993,ECV,<=183m,-9,-9,0
Pacific hake,7,1995,ECV,<=183m,7.28333333333333,0.031198108082666,114
Pacific hake,7,1996,ECV,<=183m,-9,-9,1
Pacific hake,7,1997,ECV,<=183m,-9,-9,0
Pacific hake,7,1998,ECV,<=183m,7.64511278195489,0.039339299725128,133
Pacific hake,7,1999,ECV,<=183m,-9,-9,0
Pacific hake,7,2000,ECV,<=183m,-9,-9,0
Pacific hake,7,2001,ECV,<=183m,7.06717557251908,0.033567361536623,131
Pacific hake,7,2002,ECV,<=183m,-9,-9,0
Pacific hake,7,2003,ECV,<=183m,7.26591925925926,0.052609247532367,135
Pacific hake,7,2004,ECV,<=183m,7.52690603448276,0.029384664208765,232
Pacific hake,7,2005,ECV,<=183m,7.60085777777778,0.046240750728177,180
Pacific hake,7,2006,ECV,<=183m,7.577388125,0.036694994360831,160
Pacific hake,7,2007,ECV,<=183m,7.2286064516129,0.040124481664395,186
Pacific hake,7,2008,ECV,<=183m,7.37326516129032,0.064293818760332,155
Pacific hake,7,2009,ECV,<=183m,7.43708333333333,0.061522975573645,156
Pacific hake,7,2010,ECV,<=183m,7.33969830508475,0.046066109733959,177
